"subject" "activity_name" "measure" "value"
2 "WALKING" "Time_Body_Acc_Jerk_Stddev_Z" -0.741885388311258
3 "WALKING" "Time_Body_Acc_Jerk_Stddev_Z" -0.796066240234604
4 "WALKING" "Time_Body_Acc_Jerk_Stddev_Z" -0.859502524793814
4 "WALKING_UPSTAIRS" "Time_Body_Acc_Jerk_Stddev_Z" -0.817881987560976
5 "WALKING" "Time_Body_Acc_Jerk_Stddev_Z" -0.78456199486755
6 "WALKING" "Time_Body_Acc_Jerk_Stddev_Z" -0.871721440720339
6 "WALKING_UPSTAIRS" "Time_Body_Acc_Jerk_Stddev_Z" -0.386900926617978
7 "WALKING_UPSTAIRS" "Time_Body_Acc_Jerk_Stddev_Z" -0.664336860544416
8 "WALKING_UPSTAIRS" "Time_Body_Acc_Jerk_Stddev_Z" -0.66835678475516
9 "WALKING_UPSTAIRS" "Time_Body_Acc_Jerk_Stddev_Z" -0.721610094569444
10 "WALKING_DOWNSTAIRS" "Time_Body_Acc_Jerk_Stddev_Z" -0.690604755970085
10 "WALKING_UPSTAIRS" "Time_Body_Acc_Jerk_Stddev_Z" -0.9852148295
11 "WALKING_UPSTAIRS" "Time_Body_Acc_Jerk_Stddev_Z" -0.842511816044304
12 "SITTING" "Time_Body_Acc_Jerk_Stddev_Z" -0.813044700746269
12 "WALKING_DOWNSTAIRS" "Time_Body_Acc_Jerk_Stddev_Z" -0.777908761827957
13 "SITTING" "Time_Body_Acc_Jerk_Stddev_Z" -0.728452966311927
14 "WALKING_DOWNSTAIRS" "Time_Body_Acc_Jerk_Stddev_Z" -0.552000017954836
14 "WALKING_UPSTAIRS" "Time_Body_Acc_Jerk_Stddev_Z" -0.980713290253165
15 "WALKING_DOWNSTAIRS" "Time_Body_Acc_Jerk_Stddev_Z" -0.825820881576219
16 "WALKING_DOWNSTAIRS" "Time_Body_Acc_Jerk_Stddev_Z" -0.767873049380055
17 "SITTING" "Time_Body_Acc_Jerk_Stddev_Z" -0.78668123990625
17 "WALKING_DOWNSTAIRS" "Time_Body_Acc_Jerk_Stddev_Z" -0.991061698958333
18 "SITTING" "Time_Body_Acc_Jerk_Stddev_Z" -0.989064151666667
18 "STANDING" "Time_Body_Acc_Jerk_Stddev_Z" -0.834520665329341
19 "SITTING" "Time_Body_Acc_Jerk_Stddev_Z" -0.705342976190833
20 "LAYING" "Time_Body_Acc_Jerk_Stddev_Z" -0.738913456730769
20 "STANDING" "Time_Body_Acc_Jerk_Stddev_Z" -0.75401945230303
21 "SITTING" "Time_Body_Acc_Jerk_Stddev_Z" -0.78182390148299
22 "SITTING" "Time_Body_Acc_Jerk_Stddev_Z" -0.811609738686869
22 "STANDING" "Time_Body_Acc_Jerk_Stddev_Z" -0.678143433821138
23 "STANDING" "Time_Body_Acc_Jerk_Stddev_Z" -0.603048769571532
24 "LAYING" "Time_Body_Acc_Jerk_Stddev_Z" -0.736374232574803
25 "STANDING" "Time_Body_Acc_Jerk_Stddev_Z" -0.860669382640587
26 "STANDING" "Time_Body_Acc_Jerk_Stddev_Z" -0.778349460841837
27 "LAYING" "Time_Body_Acc_Jerk_Stddev_Z" -0.729557309630873
27 "STANDING" "Time_Body_Acc_Jerk_Stddev_Z" -0.990225417948718
28 "LAYING" "Time_Body_Acc_Jerk_Stddev_Z" -0.800870581884817
29 "LAYING" "Time_Body_Acc_Jerk_Stddev_Z" -0.793746797790698
30 "LAYING" "Time_Body_Acc_Jerk_Stddev_Z" -0.781644485013055
1 "WALKING" "Time_Body_Gyro_Mean_X" -0.0208764064320173
2 "WALKING" "Time_Body_Gyro_Mean_X" -0.0517030657821192
3 "WALKING" "Time_Body_Gyro_Mean_X" -0.0248490682828446
4 "WALKING" "Time_Body_Gyro_Mean_X" -0.0298726752979381
4 "WALKING_UPSTAIRS" "Time_Body_Gyro_Mean_X" -0.027473566188374
5 "WALKING" "Time_Body_Gyro_Mean_X" -0.0294516873643046
6 "WALKING" "Time_Body_Gyro_Mean_X" -0.0342840234147034
6 "WALKING_UPSTAIRS" "Time_Body_Gyro_Mean_X" -0.067430938188764
7 "WALKING_UPSTAIRS" "Time_Body_Gyro_Mean_X" -0.0518716929407792
8 "WALKING_UPSTAIRS" "Time_Body_Gyro_Mean_X" 0.00359053897160142
9 "WALKING_UPSTAIRS" "Time_Body_Gyro_Mean_X" -0.0701318154561458
10 "WALKING_DOWNSTAIRS" "Time_Body_Gyro_Mean_X" -0.0144658378235897
10 "WALKING_UPSTAIRS" "Time_Body_Gyro_Mean_X" -0.0342448434966667
11 "WALKING_UPSTAIRS" "Time_Body_Gyro_Mean_X" -0.0547328440272468
12 "SITTING" "Time_Body_Gyro_Mean_X" -0.0702784362985075
12 "WALKING_DOWNSTAIRS" "Time_Body_Gyro_Mean_X" -0.0575264551461828
13 "SITTING" "Time_Body_Gyro_Mean_X" -0.0562470618980061
14 "WALKING_DOWNSTAIRS" "Time_Body_Gyro_Mean_X" 0.00779788388987705
14 "WALKING_UPSTAIRS" "Time_Body_Gyro_Mean_X" -0.023047440764557
15 "WALKING_DOWNSTAIRS" "Time_Body_Gyro_Mean_X" -0.0281278780610671
16 "WALKING_DOWNSTAIRS" "Time_Body_Gyro_Mean_X" -0.0122341446725137
17 "SITTING" "Time_Body_Gyro_Mean_X" -0.01284166884445
17 "WALKING_DOWNSTAIRS" "Time_Body_Gyro_Mean_X" -0.026848276775
18 "SITTING" "Time_Body_Gyro_Mean_X" -0.0259236282933333
18 "STANDING" "Time_Body_Gyro_Mean_X" -0.038430136020509
19 "SITTING" "Time_Body_Gyro_Mean_X" -0.0385723953346511
20 "LAYING" "Time_Body_Gyro_Mean_X" -0.0224726834409615
20 "STANDING" "Time_Body_Gyro_Mean_X" -0.0256483096989899
21 "SITTING" "Time_Body_Gyro_Mean_X" -0.0276346639303578
22 "SITTING" "Time_Body_Gyro_Mean_X" -0.0122820553981818
22 "STANDING" "Time_Body_Gyro_Mean_X" -0.00112339350162602
23 "STANDING" "Time_Body_Gyro_Mean_X" -0.0220890418013172
24 "LAYING" "Time_Body_Gyro_Mean_X" -0.0212578096847769
25 "STANDING" "Time_Body_Gyro_Mean_X" -0.00298151164792176
26 "STANDING" "Time_Body_Gyro_Mean_X" -0.020659932105102
27 "LAYING" "Time_Body_Gyro_Mean_X" -0.0683332171546644
27 "STANDING" "Time_Body_Gyro_Mean_X" -0.0324471173435897
28 "LAYING" "Time_Body_Gyro_Mean_X" -0.064496354556466
29 "LAYING" "Time_Body_Gyro_Mean_X" -0.0101831910869331
30 "LAYING" "Time_Body_Gyro_Mean_X" -0.0354229280326632
1 "WALKING" "Time_Body_Gyro_Mean_Y" -0.0880722729400576
2 "WALKING" "Time_Body_Gyro_Mean_Y" -0.0568420186817881
3 "WALKING" "Time_Body_Gyro_Mean_Y" -0.0743565308442815
4 "WALKING" "Time_Body_Gyro_Mean_Y" -0.0750086556675258
4 "WALKING_UPSTAIRS" "Time_Body_Gyro_Mean_Y" -0.0845813729861789
5 "WALKING" "Time_Body_Gyro_Mean_Y" -0.0774316445596026
6 "WALKING" "Time_Body_Gyro_Mean_Y" -0.0772570116263983
6 "WALKING_UPSTAIRS" "Time_Body_Gyro_Mean_Y" -0.0529948418524719
7 "WALKING_UPSTAIRS" "Time_Body_Gyro_Mean_Y" -0.0646077113078896
8 "WALKING_UPSTAIRS" "Time_Body_Gyro_Mean_Y" -0.091077509832669
9 "WALKING_UPSTAIRS" "Time_Body_Gyro_Mean_Y" -0.0729884312991667
10 "WALKING_DOWNSTAIRS" "Time_Body_Gyro_Mean_Y" -0.0863038250719359
10 "WALKING_UPSTAIRS" "Time_Body_Gyro_Mean_Y" -0.078152882769
11 "WALKING_UPSTAIRS" "Time_Body_Gyro_Mean_Y" -0.0582275770813291
12 "SITTING" "Time_Body_Gyro_Mean_Y" -0.0422418424895522
12 "WALKING_DOWNSTAIRS" "Time_Body_Gyro_Mean_Y" -0.0714218698580645
13 "SITTING" "Time_Body_Gyro_Mean_Y" -0.0616613787494801
14 "WALKING_DOWNSTAIRS" "Time_Body_Gyro_Mean_Y" -0.101356256508197
14 "WALKING_UPSTAIRS" "Time_Body_Gyro_Mean_Y" -0.0773800849721519
15 "WALKING_DOWNSTAIRS" "Time_Body_Gyro_Mean_Y" -0.075878845519878
16 "WALKING_DOWNSTAIRS" "Time_Body_Gyro_Mean_Y" -0.0724444803980874
17 "SITTING" "Time_Body_Gyro_Mean_Y" -0.0833880991568063
17 "WALKING_DOWNSTAIRS" "Time_Body_Gyro_Mean_Y" -0.07819643980625
18 "SITTING" "Time_Body_Gyro_Mean_Y" -0.0744458279666667
18 "STANDING" "Time_Body_Gyro_Mean_Y" -0.0672248771926647
19 "SITTING" "Time_Body_Gyro_Mean_Y" -0.0681420603177778
20 "LAYING" "Time_Body_Gyro_Mean_Y" -0.0789627194310256
20 "STANDING" "Time_Body_Gyro_Mean_Y" -0.0789307564061111
21 "SITTING" "Time_Body_Gyro_Mean_Y" -0.0784719736838971
22 "SITTING" "Time_Body_Gyro_Mean_Y" -0.0909878213994949
22 "STANDING" "Time_Body_Gyro_Mean_Y" -0.10137018874878
23 "STANDING" "Time_Body_Gyro_Mean_Y" -0.0825972963754032
24 "LAYING" "Time_Body_Gyro_Mean_Y" -0.0782440202677165
25 "STANDING" "Time_Body_Gyro_Mean_Y" -0.083900354157824
26 "STANDING" "Time_Body_Gyro_Mean_Y" -0.0827415060904082
27 "LAYING" "Time_Body_Gyro_Mean_Y" -0.0496441313538255
27 "STANDING" "Time_Body_Gyro_Mean_Y" -0.0765120463525641
28 "LAYING" "Time_Body_Gyro_Mean_Y" -0.0471474023101021
29 "LAYING" "Time_Body_Gyro_Mean_Y" -0.0882883296441861
30 "LAYING" "Time_Body_Gyro_Mean_Y" -0.0717482452402089
1 "WALKING" "Time_Body_Gyro_Mean_Z" 0.0862641666597983
2 "WALKING" "Time_Body_Gyro_Mean_Z" 0.0872599422291391
3 "WALKING" "Time_Body_Gyro_Mean_Z" 0.0866875497119062
4 "WALKING" "Time_Body_Gyro_Mean_Z" 0.0956607416628866
4 "WALKING_UPSTAIRS" "Time_Body_Gyro_Mean_Z" 0.0958069867471545
5 "WALKING" "Time_Body_Gyro_Mean_Z" 0.0866267116745033
6 "WALKING" "Time_Body_Gyro_Mean_Z" 0.104308754638941
6 "WALKING_UPSTAIRS" "Time_Body_Gyro_Mean_Z" 0.0787625669280899
7 "WALKING_UPSTAIRS" "Time_Body_Gyro_Mean_Z" 0.0977671721406169
8 "WALKING_UPSTAIRS" "Time_Body_Gyro_Mean_Z" 0.0640867611561922
9 "WALKING_UPSTAIRS" "Time_Body_Gyro_Mean_Z" 0.109092913237986
10 "WALKING_DOWNSTAIRS" "Time_Body_Gyro_Mean_Z" 0.089594378107906
10 "WALKING_UPSTAIRS" "Time_Body_Gyro_Mean_Z" 0.0966117812
11 "WALKING_UPSTAIRS" "Time_Body_Gyro_Mean_Z" 0.087284109682356
12 "SITTING" "Time_Body_Gyro_Mean_Z" 0.089311570049403
12 "WALKING_DOWNSTAIRS" "Time_Body_Gyro_Mean_Z" 0.100946227484946
13 "SITTING" "Time_Body_Gyro_Mean_Z" 0.098866059686422
14 "WALKING_DOWNSTAIRS" "Time_Body_Gyro_Mean_Z" 0.0483130820040984
14 "WALKING_UPSTAIRS" "Time_Body_Gyro_Mean_Z" 0.0988407598607595
15 "WALKING_DOWNSTAIRS" "Time_Body_Gyro_Mean_Z" 0.0906658516
16 "WALKING_DOWNSTAIRS" "Time_Body_Gyro_Mean_Z" 0.0730144651530055
17 "SITTING" "Time_Body_Gyro_Mean_Z" 0.0745157818036563
17 "WALKING_DOWNSTAIRS" "Time_Body_Gyro_Mean_Z" 0.0937536148541667
18 "SITTING" "Time_Body_Gyro_Mean_Z" 0.0854533145
18 "STANDING" "Time_Body_Gyro_Mean_Z" 0.0913241464640719
19 "SITTING" "Time_Body_Gyro_Mean_Z" 0.0883609591559167
20 "LAYING" "Time_Body_Gyro_Mean_Z" 0.0900253976657692
20 "STANDING" "Time_Body_Gyro_Mean_Z" 0.082163496089899
21 "SITTING" "Time_Body_Gyro_Mean_Z" 0.0861212668362745
22 "SITTING" "Time_Body_Gyro_Mean_Z" 0.0846177356545455
22 "STANDING" "Time_Body_Gyro_Mean_Z" 0.0758043878666667
23 "STANDING" "Time_Body_Gyro_Mean_Z" 0.074694942324328
24 "LAYING" "Time_Body_Gyro_Mean_Z" 0.0841740375981627
25 "STANDING" "Time_Body_Gyro_Mean_Z" 0.0993606079900489
26 "STANDING" "Time_Body_Gyro_Mean_Z" 0.0917853294044643
27 "LAYING" "Time_Body_Gyro_Mean_Z" 0.116262252263758
27 "STANDING" "Time_Body_Gyro_Mean_Z" 0.0809994171153846
28 "LAYING" "Time_Body_Gyro_Mean_Z" 0.100840281329581
29 "LAYING" "Time_Body_Gyro_Mean_Z" 0.0881626266546221
30 "LAYING" "Time_Body_Gyro_Mean_Z" 0.0834544586693995
1 "WALKING" "Time_Body_Gyro_Stddev_X" -0.686555715201729
2 "WALKING" "Time_Body_Gyro_Stddev_X" -0.710648927815894
3 "WALKING" "Time_Body_Gyro_Stddev_X" -0.699262195705865
4 "WALKING" "Time_Body_Gyro_Stddev_X" -0.750915960835052
4 "WALKING_UPSTAIRS" "Time_Body_Gyro_Stddev_X" -0.623295736308943
5 "WALKING" "Time_Body_Gyro_Stddev_X" -0.709955676983444
6 "WALKING" "Time_Body_Gyro_Stddev_X" -0.767068673052966
6 "WALKING_UPSTAIRS" "Time_Body_Gyro_Stddev_X" -0.35344952441573
7 "WALKING_UPSTAIRS" "Time_Body_Gyro_Stddev_X" -0.687155474097403
8 "WALKING_UPSTAIRS" "Time_Body_Gyro_Stddev_X" -0.656219242281851
9 "WALKING_UPSTAIRS" "Time_Body_Gyro_Stddev_X" -0.676452392569444
10 "WALKING_DOWNSTAIRS" "Time_Body_Gyro_Stddev_X" -0.597873796746581
10 "WALKING_UPSTAIRS" "Time_Body_Gyro_Stddev_X" -0.970429545833333
11 "WALKING_UPSTAIRS" "Time_Body_Gyro_Stddev_X" -0.739922126628797
12 "SITTING" "Time_Body_Gyro_Stddev_X" -0.677307561997761
12 "WALKING_DOWNSTAIRS" "Time_Body_Gyro_Stddev_X" -0.764316840252151
13 "SITTING" "Time_Body_Gyro_Stddev_X" -0.715109859672783
14 "WALKING_DOWNSTAIRS" "Time_Body_Gyro_Stddev_X" -0.649305014086066
14 "WALKING_UPSTAIRS" "Time_Body_Gyro_Stddev_X" -0.973762051772152
15 "WALKING_DOWNSTAIRS" "Time_Body_Gyro_Stddev_X" -0.696859473045732
16 "WALKING_DOWNSTAIRS" "Time_Body_Gyro_Stddev_X" -0.799534450491803
17 "SITTING" "Time_Body_Gyro_Stddev_X" -0.7250048879375
17 "WALKING_DOWNSTAIRS" "Time_Body_Gyro_Stddev_X" -0.985719333333333
18 "SITTING" "Time_Body_Gyro_Stddev_X" -0.950461505666667
18 "STANDING" "Time_Body_Gyro_Stddev_X" -0.791426443721557
19 "SITTING" "Time_Body_Gyro_Stddev_X" -0.637789914575556
20 "LAYING" "Time_Body_Gyro_Stddev_X" -0.652396391814103
20 "STANDING" "Time_Body_Gyro_Stddev_X" -0.70994810379798
21 "SITTING" "Time_Body_Gyro_Stddev_X" -0.79617228689951
22 "SITTING" "Time_Body_Gyro_Stddev_X" -0.743170551461616
22 "STANDING" "Time_Body_Gyro_Stddev_X" -0.619856056592683
23 "STANDING" "Time_Body_Gyro_Stddev_X" -0.755738625241935
24 "LAYING" "Time_Body_Gyro_Stddev_X" -0.776199049939633
25 "STANDING" "Time_Body_Gyro_Stddev_X" -0.683131970775061
26 "STANDING" "Time_Body_Gyro_Stddev_X" -0.766673970339286
27 "LAYING" "Time_Body_Gyro_Stddev_X" -0.745669027144295
27 "STANDING" "Time_Body_Gyro_Stddev_X" -0.987584196794872
28 "LAYING" "Time_Body_Gyro_Stddev_X" -0.740276591873298
29 "LAYING" "Time_Body_Gyro_Stddev_X" -0.73469927369157
30 "LAYING" "Time_Body_Gyro_Stddev_X" -0.671005846122715
1 "WALKING" "Time_Body_Gyro_Stddev_Y" -0.450979810499568
2 "WALKING" "Time_Body_Gyro_Stddev_Y" -0.722943674337748
3 "WALKING" "Time_Body_Gyro_Stddev_Y" -0.76302218170088
4 "WALKING" "Time_Body_Gyro_Stddev_Y" -0.828888294742268
4 "WALKING_UPSTAIRS" "Time_Body_Gyro_Stddev_Y" -0.749889456666667
5 "WALKING" "Time_Body_Gyro_Stddev_Y" -0.705638306688742
6 "WALKING" "Time_Body_Gyro_Stddev_Y" -0.761438068516949
6 "WALKING_UPSTAIRS" "Time_Body_Gyro_Stddev_Y" -0.267781342044944
7 "WALKING_UPSTAIRS" "Time_Body_Gyro_Stddev_Y" -0.652408657909091
8 "WALKING_UPSTAIRS" "Time_Body_Gyro_Stddev_Y" -0.570941237019217
9 "WALKING_UPSTAIRS" "Time_Body_Gyro_Stddev_Y" -0.670498220701389
10 "WALKING_DOWNSTAIRS" "Time_Body_Gyro_Stddev_Y" -0.492482432210256
10 "WALKING_UPSTAIRS" "Time_Body_Gyro_Stddev_Y" -0.976850974833333
11 "WALKING_UPSTAIRS" "Time_Body_Gyro_Stddev_Y" -0.703501766487342
12 "SITTING" "Time_Body_Gyro_Stddev_Y" -0.680398804104478
12 "WALKING_DOWNSTAIRS" "Time_Body_Gyro_Stddev_Y" -0.774444433548387
13 "SITTING" "Time_Body_Gyro_Stddev_Y" -0.645728612088685
14 "WALKING_DOWNSTAIRS" "Time_Body_Gyro_Stddev_Y" -0.216650778374795
14 "WALKING_UPSTAIRS" "Time_Body_Gyro_Stddev_Y" -0.962039041139241
15 "WALKING_DOWNSTAIRS" "Time_Body_Gyro_Stddev_Y" -0.708779069191463
16 "WALKING_DOWNSTAIRS" "Time_Body_Gyro_Stddev_Y" -0.810124133715847
17 "SITTING" "Time_Body_Gyro_Stddev_Y" -0.73173270325
17 "WALKING_DOWNSTAIRS" "Time_Body_Gyro_Stddev_Y" -0.985762623125
18 "SITTING" "Time_Body_Gyro_Stddev_Y" -0.977660980333333
18 "STANDING" "Time_Body_Gyro_Stddev_Y" -0.759370761556886
19 "SITTING" "Time_Body_Gyro_Stddev_Y" -0.643866300560306
20 "LAYING" "Time_Body_Gyro_Stddev_Y" -0.485894484605705
20 "STANDING" "Time_Body_Gyro_Stddev_Y" -0.642839666627273
21 "SITTING" "Time_Body_Gyro_Stddev_Y" -0.765057760637255
22 "SITTING" "Time_Body_Gyro_Stddev_Y" -0.836307422323232
22 "STANDING" "Time_Body_Gyro_Stddev_Y" -0.699934248861789
23 "STANDING" "Time_Body_Gyro_Stddev_Y" -0.500338191139785
24 "LAYING" "Time_Body_Gyro_Stddev_Y" -0.763365457296588
25 "STANDING" "Time_Body_Gyro_Stddev_Y" -0.752261013276284
26 "STANDING" "Time_Body_Gyro_Stddev_Y" -0.800675471045918
27 "LAYING" "Time_Body_Gyro_Stddev_Y" -0.754439610369128
27 "STANDING" "Time_Body_Gyro_Stddev_Y" -0.983939928846154
28 "LAYING" "Time_Body_Gyro_Stddev_Y" -0.741285540196335
29 "LAYING" "Time_Body_Gyro_Stddev_Y" -0.634569173421512
30 "LAYING" "Time_Body_Gyro_Stddev_Y" -0.538990663942298
1 "WALKING" "Time_Body_Gyro_Stddev_Z" -0.597496136795101
2 "WALKING" "Time_Body_Gyro_Stddev_Z" -0.634888927843046
3 "WALKING" "Time_Body_Gyro_Stddev_Z" -0.709483440322581
4 "WALKING" "Time_Body_Gyro_Stddev_Z" -0.745904225824742
4 "WALKING_UPSTAIRS" "Time_Body_Gyro_Stddev_Z" -0.695570737073171
5 "WALKING" "Time_Body_Gyro_Stddev_Z" -0.606589817380795
6 "WALKING" "Time_Body_Gyro_Stddev_Z" -0.723490206153814
6 "WALKING_UPSTAIRS" "Time_Body_Gyro_Stddev_Z" -0.272215022761798
7 "WALKING_UPSTAIRS" "Time_Body_Gyro_Stddev_Z" -0.663340760331169
8 "WALKING_UPSTAIRS" "Time_Body_Gyro_Stddev_Z" -0.511392038012811
9 "WALKING_UPSTAIRS" "Time_Body_Gyro_Stddev_Z" -0.587557692291458
10 "WALKING_DOWNSTAIRS" "Time_Body_Gyro_Stddev_Z" -0.505981516216239
10 "WALKING_UPSTAIRS" "Time_Body_Gyro_Stddev_Z" -0.957569497
11 "WALKING_UPSTAIRS" "Time_Body_Gyro_Stddev_Z" -0.725016008797468
12 "SITTING" "Time_Body_Gyro_Stddev_Z" -0.699245741395522
12 "WALKING_DOWNSTAIRS" "Time_Body_Gyro_Stddev_Z" -0.650750149365591
13 "SITTING" "Time_Body_Gyro_Stddev_Z" -0.643337285033639
14 "WALKING_DOWNSTAIRS" "Time_Body_Gyro_Stddev_Z" -0.16936650962377
14 "WALKING_UPSTAIRS" "Time_Body_Gyro_Stddev_Z" -0.967101618101266
15 "WALKING_DOWNSTAIRS" "Time_Body_Gyro_Stddev_Z" -0.721826987530488
16 "WALKING_DOWNSTAIRS" "Time_Body_Gyro_Stddev_Z" -0.737629967961749
17 "SITTING" "Time_Body_Gyro_Stddev_Z" -0.681002221107187
17 "WALKING_DOWNSTAIRS" "Time_Body_Gyro_Stddev_Z" -0.985666489166667
18 "SITTING" "Time_Body_Gyro_Stddev_Z" -0.962330311666667
18 "STANDING" "Time_Body_Gyro_Stddev_Z" -0.72614680991018
19 "SITTING" "Time_Body_Gyro_Stddev_Z" -0.645682212189167
20 "LAYING" "Time_Body_Gyro_Stddev_Z" -0.460843186407692
20 "STANDING" "Time_Body_Gyro_Stddev_Z" -0.579620527478788
21 "SITTING" "Time_Body_Gyro_Stddev_Z" -0.701642028499559
22 "SITTING" "Time_Body_Gyro_Stddev_Z" -0.720618809515152
22 "STANDING" "Time_Body_Gyro_Stddev_Z" -0.547955275764228
23 "STANDING" "Time_Body_Gyro_Stddev_Z" -0.609683451821774
24 "LAYING" "Time_Body_Gyro_Stddev_Z" -0.708251676335958
25 "STANDING" "Time_Body_Gyro_Stddev_Z" -0.74741022
26 "STANDING" "Time_Body_Gyro_Stddev_Z" -0.703347205619898
27 "LAYING" "Time_Body_Gyro_Stddev_Z" -0.594631679097315
27 "STANDING" "Time_Body_Gyro_Stddev_Z" -0.977847181794872
28 "LAYING" "Time_Body_Gyro_Stddev_Z" -0.669789662889791
29 "LAYING" "Time_Body_Gyro_Stddev_Z" -0.713864583982558
30 "LAYING" "Time_Body_Gyro_Stddev_Z" -0.589783442185379
1 "WALKING" "Time_Body_Gyro_Jerk_Mean_X" -0.0971120197265994
2 "WALKING" "Time_Body_Gyro_Jerk_Mean_X" -0.0875587491668874
3 "WALKING" "Time_Body_Gyro_Jerk_Mean_X" -0.0991554609633431
4 "WALKING" "Time_Body_Gyro_Jerk_Mean_X" -0.10509869233866
4 "WALKING_UPSTAIRS" "Time_Body_Gyro_Jerk_Mean_X" -0.112213469653659
5 "WALKING" "Time_Body_Gyro_Jerk_Mean_X" -0.103522877147351
6 "WALKING" "Time_Body_Gyro_Jerk_Mean_X" -0.0919680285336017
6 "WALKING_UPSTAIRS" "Time_Body_Gyro_Jerk_Mean_X" -0.0589128557764045
7 "WALKING_UPSTAIRS" "Time_Body_Gyro_Jerk_Mean_X" -0.0942037376182662
8 "WALKING_UPSTAIRS" "Time_Body_Gyro_Jerk_Mean_X" -0.104969855200356
9 "WALKING_UPSTAIRS" "Time_Body_Gyro_Jerk_Mean_X" -0.0892254930640278
10 "WALKING_DOWNSTAIRS" "Time_Body_Gyro_Jerk_Mean_X" -0.11062834367265
10 "WALKING_UPSTAIRS" "Time_Body_Gyro_Jerk_Mean_X" -0.0984885261
11 "WALKING_UPSTAIRS" "Time_Body_Gyro_Jerk_Mean_X" -0.0805473309873418
12 "SITTING" "Time_Body_Gyro_Jerk_Mean_X" -0.0726924262059701
12 "WALKING_DOWNSTAIRS" "Time_Body_Gyro_Jerk_Mean_X" -0.073416747110215
13 "SITTING" "Time_Body_Gyro_Jerk_Mean_X" -0.0881182379434251
14 "WALKING_DOWNSTAIRS" "Time_Body_Gyro_Jerk_Mean_X" -0.109826852532898
14 "WALKING_UPSTAIRS" "Time_Body_Gyro_Jerk_Mean_X" -0.100542747126582
15 "WALKING_DOWNSTAIRS" "Time_Body_Gyro_Jerk_Mean_X" -0.0960910108539634
16 "WALKING_DOWNSTAIRS" "Time_Body_Gyro_Jerk_Mean_X" -0.107361614801257
17 "SITTING" "Time_Body_Gyro_Jerk_Mean_X" -0.109084058157187
17 "WALKING_DOWNSTAIRS" "Time_Body_Gyro_Jerk_Mean_X" -0.099654922875
18 "SITTING" "Time_Body_Gyro_Jerk_Mean_X" -0.0981970214
18 "STANDING" "Time_Body_Gyro_Jerk_Mean_X" -0.0940621740320958
19 "SITTING" "Time_Body_Gyro_Jerk_Mean_X" -0.0895939425055556
20 "LAYING" "Time_Body_Gyro_Jerk_Mean_X" -0.0945547052108333
20 "STANDING" "Time_Body_Gyro_Jerk_Mean_X" -0.0953189767722222
21 "SITTING" "Time_Body_Gyro_Jerk_Mean_X" -0.100558317889216
22 "SITTING" "Time_Body_Gyro_Jerk_Mean_X" -0.106045772136364
22 "STANDING" "Time_Body_Gyro_Jerk_Mean_X" -0.114427759866748
23 "STANDING" "Time_Body_Gyro_Jerk_Mean_X" -0.0966990737225806
24 "LAYING" "Time_Body_Gyro_Jerk_Mean_X" -0.0998294248142257
25 "STANDING" "Time_Body_Gyro_Jerk_Mean_X" -0.108263884562298
26 "STANDING" "Time_Body_Gyro_Jerk_Mean_X" -0.0988125627461224
27 "LAYING" "Time_Body_Gyro_Jerk_Mean_X" -0.0873862322442852
27 "STANDING" "Time_Body_Gyro_Jerk_Mean_X" -0.0966434086025641
28 "LAYING" "Time_Body_Gyro_Jerk_Mean_X" -0.0881213551172775
29 "LAYING" "Time_Body_Gyro_Jerk_Mean_X" -0.100707751809855
30 "LAYING" "Time_Body_Gyro_Jerk_Mean_X" -0.0926769005274151
1 "WALKING" "Time_Body_Gyro_Jerk_Mean_Y" -0.0417164808293948
2 "WALKING" "Time_Body_Gyro_Jerk_Mean_Y" -0.0433986835453642
3 "WALKING" "Time_Body_Gyro_Jerk_Mean_Y" -0.0401923943695015
4 "WALKING" "Time_Body_Gyro_Jerk_Mean_Y" -0.0410624426912371
4 "WALKING_UPSTAIRS" "Time_Body_Gyro_Jerk_Mean_Y" -0.0384344734528455
5 "WALKING" "Time_Body_Gyro_Jerk_Mean_Y" -0.0490624519374172
6 "WALKING" "Time_Body_Gyro_Jerk_Mean_Y" -0.0437656755737288
6 "WALKING_UPSTAIRS" "Time_Body_Gyro_Jerk_Mean_Y" -0.0500700364842697
7 "WALKING_UPSTAIRS" "Time_Body_Gyro_Jerk_Mean_Y" -0.0414401406082792
8 "WALKING_UPSTAIRS" "Time_Body_Gyro_Jerk_Mean_Y" -0.0400922240331673
9 "WALKING_UPSTAIRS" "Time_Body_Gyro_Jerk_Mean_Y" -0.0397344421815972
10 "WALKING_DOWNSTAIRS" "Time_Body_Gyro_Jerk_Mean_Y" -0.043380952132265
10 "WALKING_UPSTAIRS" "Time_Body_Gyro_Jerk_Mean_Y" -0.0386820786833333
11 "WALKING_UPSTAIRS" "Time_Body_Gyro_Jerk_Mean_Y" -0.0493914065474684
12 "SITTING" "Time_Body_Gyro_Jerk_Mean_Y" -0.0457374795179104
12 "WALKING_DOWNSTAIRS" "Time_Body_Gyro_Jerk_Mean_Y" -0.0421957057096774
13 "SITTING" "Time_Body_Gyro_Jerk_Mean_Y" -0.0440836605146789
14 "WALKING_DOWNSTAIRS" "Time_Body_Gyro_Jerk_Mean_Y" -0.0439177837856107
